Unnamed: 0,DataSet,Subject,Condition,TrialNum,Inducer,Concurrent,Comparison,ResponseSimulated
23173,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,69,Shape,Brightness,Brightness-Shape,1
23174,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,70,Pitch,Shape,Pitch-Shape,0
23175,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,71,Amp,Pitch,Amp-Pitch,0
23176,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,72,Affect HS,Color RG,Affect HS-Color RG,0
23177,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,73,Shape,Amp,Amp-Shape,1
23178,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,74,Affect PD,Shape,Affect PD-Shape,1
23179,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,75,Affect HS,Shape,Affect HS-Shape,1
23180,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,76,Shape,Pitch,Pitch-Shape,0
23181,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,77,Pitch,Shape,Pitch-Shape,0
23182,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,78,Affect PD,Speed,Affect PD-Speed,1
23183,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,79,Pitch,Affect SC,Affect SC-Pitch,1
23184,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,80,Noise,Pitch,Noise-Pitch,0
23185,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,81,Shape,Color RG,Color RG-Shape,1
23186,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,82,Amp,Affect SC,Affect SC-Amp,1
23187,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,83,Pitch,Affect EB,Affect EB-Pitch,1
23188,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,84,Shape,Affect EB,Affect EB-Shape,1
23189,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,85,Pitch,Speed,Pitch-Speed,1
23190,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,86,Affect EB,Shape,Affect EB-Shape,1
23191,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,87,Affect HS,Size,Affect HS-Size,0
23192,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,88,Amp,Shape,Amp-Shape,1
23193,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,89,Pitch,Brightness,Brightness-Pitch,1
23194,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,90,Brightness,Pitch,Brightness-Pitch,1
23195,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,91,Affect PD,Size,Affect PD-Size,0
23196,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,92,Speed,Pitch,Pitch-Speed,1
23197,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,93,Affect HS,Pitch,Affect HS-Pitch,1
23198,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,94,Shape,Noise,Noise-Shape,1
23199,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,95,Brightness,Affect SC,Affect SC-Brightness,1
23200,Simulated,Pitch-Shape-Affect-12,Pitch Shape Affect,96,Pitch,Amp,Amp-Pitch,0
23201,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,1,Color RG,Pitch,Color RG-Pitch,0
23202,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,2,Pitch,Noise,Noise-Pitch,0
23203,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,3,Shape,Pitch,Pitch-Shape,0
23204,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,4,Size,Pitch,Pitch-Size,0
23205,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,5,Noise,Pitch,Noise-Pitch,0
23206,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,6,Size,Affect EB,Affect EB-Size,0
23207,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,7,Amp,Pitch,Amp-Pitch,0
23208,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,8,Shape,Amp,Amp-Shape,1
23209,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,9,Affect PD,Speed,Affect PD-Speed,1
23210,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,10,Shape,Size,Shape-Size,0
23211,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,11,Speed,Pitch,Pitch-Speed,1
23212,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,12,Pitch,Color RG,Color RG-Pitch,0
23213,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,13,Speed,Pitch,Pitch-Speed,1
23214,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,14,Pitch,Speed,Pitch-Speed,1
23215,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,15,Brightness,Affect EB,Affect EB-Brightness,1
23216,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,16,Pitch,Shape,Pitch-Shape,0
23217,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,17,Affect SC,Speed,Affect SC-Speed,1
23218,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,18,Affect SC,Size,Affect SC-Size,0
23219,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,19,Pitch,Size,Pitch-Size,0
23220,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,20,Affect SC,Shape,Affect SC-Shape,1
23221,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,21,Amp,Pitch,Amp-Pitch,0
23222,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,22,Brightness,Pitch,Brightness-Pitch,1
23223,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,23,Affect SC,Noise,Affect SC-Noise,1
23224,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,24,Amp,Shape,Amp-Shape,1
23225,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,25,Pitch,Affect EB,Affect EB-Pitch,1
23226,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,26,Shape,Affect HS,Affect HS-Shape,1
23227,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,27,Color RG,Affect EB,Affect EB-Color RG,0
23228,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,28,Shape,Pitch,Pitch-Shape,0
23229,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,29,Pitch,Noise,Noise-Pitch,0
23230,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,30,Shape,Amp,Amp-Shape,1
23231,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,31,Brightness,Shape,Brightness-Shape,1
23232,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,32,Pitch,Brightness,Brightness-Pitch,1
23233,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,33,Pitch,Shape,Pitch-Shape,0
23234,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,34,Speed,Affect HS,Affect HS-Speed,1
23235,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,35,Affect EB,Shape,Affect EB-Shape,1
23236,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,36,Pitch,Amp,Amp-Pitch,0
23237,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,37,Pitch,Brightness,Brightness-Pitch,1
23238,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,38,Affect EB,Shape,Affect EB-Shape,1
23239,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,39,Affect SC,Brightness,Affect SC-Brightness,1
23240,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,40,Affect EB,Pitch,Affect EB-Pitch,1
23241,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,41,Shape,Pitch,Pitch-Shape,0
23242,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,42,Pitch,Color RG,Color RG-Pitch,0
23243,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,43,Shape,Brightness,Brightness-Shape,1
23244,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,44,Pitch,Shape,Pitch-Shape,0
23245,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,45,Shape,Speed,Shape-Speed,1
23246,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,46,Brightness,Pitch,Brightness-Pitch,1
23247,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,47,Size,Shape,Shape-Size,0
23248,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,48,Affect PD,Shape,Affect PD-Shape,1
23249,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,49,Affect PD,Pitch,Affect PD-Pitch,1
23250,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,50,Affect EB,Pitch,Affect EB-Pitch,1
23251,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,51,Pitch,Amp,Amp-Pitch,0
23252,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,52,Affect SC,Color RG,Affect SC-Color RG,1
23253,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,53,Shape,Noise,Noise-Shape,1
23254,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,54,Shape,Affect EB,Affect EB-Shape,1
23255,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,55,Brightness,Shape,Brightness-Shape,1
23256,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,56,Size,Affect HS,Affect HS-Size,0
23257,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,57,Noise,Shape,Noise-Shape,1
23258,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,58,Affect PD,Noise,Affect PD-Noise,0
23259,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,59,Shape,Speed,Shape-Speed,1
23260,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,60,Shape,Color RG,Color RG-Shape,1
23261,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,61,Pitch,Speed,Pitch-Speed,1
23262,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,62,Shape,Noise,Noise-Shape,1
23263,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,63,Noise,Affect EB,Affect EB-Noise,1
23264,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,64,Pitch,Affect EB,Affect EB-Pitch,1
23265,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,65,Pitch,Affect EB,Affect EB-Pitch,1
23266,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,66,Color RG,Shape,Color RG-Shape,1
23267,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,67,Shape,Color RG,Color RG-Shape,1
23268,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,68,Shape,Size,Shape-Size,0
23269,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,69,Amp,Affect HS,Affect HS-Amp,1
23270,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,70,Brightness,Affect HS,Affect HS-Brightness,1
23271,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,71,Amp,Shape,Amp-Shape,1
23272,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,72,Size,Shape,Shape-Size,0
23273,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,73,Amp,Affect EB,Affect EB-Amp,1
23274,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,74,Affect PD,Brightness,Affect PD-Brightness,1
23275,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,75,Shape,Pitch,Pitch-Shape,0
23276,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,76,Color RG,Affect HS,Affect HS-Color RG,0
23277,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,77,Noise,Shape,Noise-Shape,1
23278,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,78,Affect SC,Pitch,Affect SC-Pitch,1
23279,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,79,Shape,Brightness,Brightness-Shape,1
23280,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,80,Speed,Shape,Shape-Speed,1
23281,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,81,Affect PD,Size,Affect PD-Size,0
23282,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,82,Pitch,Size,Pitch-Size,0
23283,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,83,Speed,Shape,Shape-Speed,1
23284,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,84,Pitch,Affect HS,Affect HS-Pitch,1
23285,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,85,Color RG,Shape,Color RG-Shape,1
23286,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,86,Affect PD,Color RG,Affect PD-Color RG,0
23287,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,87,Shape,Affect EB,Affect EB-Shape,1
23288,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,88,Color RG,Pitch,Color RG-Pitch,0
23289,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,89,Noise,Pitch,Noise-Pitch,0
23290,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,90,Affect PD,Amp,Affect PD-Amp,0
23291,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,91,Size,Pitch,Pitch-Size,0
23292,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,92,Speed,Affect EB,Affect EB-Speed,1
23293,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,93,Affect SC,Amp,Affect SC-Amp,1
23294,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,94,Shape,Affect EB,Affect EB-Shape,1
23295,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,95,Noise,Affect HS,Affect HS-Noise,0
23296,Simulated,Pitch-Shape-Affect-13,Pitch Shape Affect,96,Pitch,Shape,Pitch-Shape,0
23297,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,1,Pitch,Color YB,Color YB-Pitch,1
23298,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,2,Shape,Pitch,Pitch-Shape,0
23299,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,3,Brightness,Shape,Brightness-Shape,1
23300,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,4,Amp,Pitch,Amp-Pitch,0
23301,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,5,Pitch,Shape,Pitch-Shape,0
23302,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,6,Color YB,Affect PD,Affect PD-Color YB,1
23303,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,7,Color YB,Pitch,Color YB-Pitch,1
23304,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,8,Pitch,Size,Pitch-Size,0
23305,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,9,Affect PD,Pitch,Affect PD-Pitch,1
23306,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,10,Affect SC,Brightness,Affect SC-Brightness,1
23307,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,11,Shape,Speed,Shape-Speed,1
23308,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,12,Noise,Affect HS,Affect HS-Noise,0
23309,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,13,Shape,Size,Shape-Size,0
23310,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,14,Shape,Affect PD,Affect PD-Shape,1
23311,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,15,Pitch,Size,Pitch-Size,0
23312,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,16,Size,Pitch,Pitch-Size,0
23313,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,17,Affect PD,Pitch,Affect PD-Pitch,1
23314,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,18,Pitch,Brightness,Brightness-Pitch,1
23315,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,19,Speed,Shape,Shape-Speed,1
23316,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,20,Affect EB,Speed,Affect EB-Speed,1
23317,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,21,Shape,Brightness,Brightness-Shape,1
23318,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,22,Amp,Pitch,Amp-Pitch,0
23319,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,23,Pitch,Affect PD,Affect PD-Pitch,1
23320,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,24,Affect SC,Noise,Affect SC-Noise,1
23321,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,25,Color YB,Shape,Color YB-Shape,1
23322,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,26,Noise,Shape,Noise-Shape,1
23323,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,27,Shape,Amp,Amp-Shape,1
23324,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,28,Affect EB,Color YB,Affect EB-Color YB,1
23325,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,29,Affect SC,Amp,Affect SC-Amp,1
23326,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,30,Speed,Pitch,Pitch-Speed,1
23327,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,31,Color YB,Shape,Color YB-Shape,1
23328,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,32,Pitch,Amp,Amp-Pitch,0
23329,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,33,Affect EB,Noise,Affect EB-Noise,1
23330,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,34,Affect SC,Pitch,Affect SC-Pitch,1
23331,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,35,Affect EB,Shape,Affect EB-Shape,1
23332,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,36,Affect EB,Amp,Affect EB-Amp,1
23333,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,37,Shape,Pitch,Pitch-Shape,0
23334,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,38,Affect SC,Shape,Affect SC-Shape,1
23335,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,39,Size,Affect PD,Affect PD-Size,0
23336,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,40,Pitch,Noise,Noise-Pitch,0
23337,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,41,Pitch,Color YB,Color YB-Pitch,1
23338,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,42,Shape,Pitch,Pitch-Shape,0
23339,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,43,Amp,Affect HS,Affect HS-Amp,1
23340,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,44,Noise,Shape,Noise-Shape,1
23341,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,45,Shape,Amp,Amp-Shape,1
23342,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,46,Affect EB,Brightness,Affect EB-Brightness,1
23343,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,47,Pitch,Amp,Amp-Pitch,0
23344,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,48,Size,Affect HS,Affect HS-Size,0
23345,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,49,Pitch,Speed,Pitch-Speed,1
23346,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,50,Shape,Affect PD,Affect PD-Shape,1
23347,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,51,Pitch,Shape,Pitch-Shape,0
23348,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,52,Affect EB,Pitch,Affect EB-Pitch,1
23349,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,53,Shape,Color YB,Color YB-Shape,1
23350,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,54,Brightness,Pitch,Brightness-Pitch,1
23351,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,55,Affect PD,Shape,Affect PD-Shape,1
23352,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,56,Pitch,Brightness,Brightness-Pitch,1
23353,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,57,Shape,Affect PD,Affect PD-Shape,1
23354,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,58,Shape,Speed,Shape-Speed,1
23355,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,59,Brightness,Pitch,Brightness-Pitch,1
23356,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,60,Size,Pitch,Pitch-Size,0
23357,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,61,Amp,Affect PD,Affect PD-Amp,0
23358,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,62,Brightness,Shape,Brightness-Shape,1
23359,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,63,Noise,Pitch,Noise-Pitch,0
23360,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,64,Color YB,Affect HS,Affect HS-Color YB,1
23361,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,65,Shape,Affect HS,Affect HS-Shape,1
23362,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,66,Affect SC,Size,Affect SC-Size,0
23363,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,67,Pitch,Noise,Noise-Pitch,0
23364,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,68,Pitch,Affect HS,Affect HS-Pitch,1
23365,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,69,Pitch,Affect PD,Affect PD-Pitch,1
23366,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,70,Pitch,Shape,Pitch-Shape,0
23367,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,71,Color YB,Pitch,Color YB-Pitch,1
23368,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,72,Shape,Pitch,Pitch-Shape,0
23369,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,73,Speed,Shape,Shape-Speed,1
23370,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,74,Speed,Affect PD,Affect PD-Speed,1
23371,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,75,Speed,Affect HS,Affect HS-Speed,1
23372,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,76,Affect SC,Speed,Affect SC-Speed,1
23373,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,77,Noise,Affect PD,Affect PD-Noise,0
23374,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,78,Affect EB,Size,Affect EB-Size,0
23375,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,79,Pitch,Shape,Pitch-Shape,0
23376,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,80,Noise,Pitch,Noise-Pitch,0
23377,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,81,Brightness,Affect HS,Affect HS-Brightness,1
23378,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,82,Amp,Shape,Amp-Shape,1
23379,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,83,Shape,Noise,Noise-Shape,1
23380,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,84,Shape,Color YB,Color YB-Shape,1
23381,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,85,Affect SC,Color YB,Affect SC-Color YB,1
23382,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,86,Pitch,Affect PD,Affect PD-Pitch,1
23383,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,87,Size,Shape,Shape-Size,0
23384,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,88,Shape,Noise,Noise-Shape,1
23385,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,89,Brightness,Affect PD,Affect PD-Brightness,1
23386,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,90,Shape,Size,Shape-Size,0
23387,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,91,Pitch,Speed,Pitch-Speed,1
23388,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,92,Amp,Shape,Amp-Shape,1
23389,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,93,Shape,Brightness,Brightness-Shape,1
23390,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,94,Size,Shape,Shape-Size,0
23391,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,95,Affect PD,Shape,Affect PD-Shape,1
23392,Simulated,Pitch-Shape-Affect-14,Pitch Shape Affect,96,Speed,Pitch,Pitch-Speed,1
23393,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,1,Speed,Affect PD,Affect PD-Speed,1
23394,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,2,Affect HS,Size,Affect HS-Size,0
23395,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,3,Pitch,Affect EB,Affect EB-Pitch,1
23396,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,4,Affect HS,Speed,Affect HS-Speed,1
23397,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,5,Affect SC,Shape,Affect SC-Shape,1
23398,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,6,Amp,Shape,Amp-Shape,1
23399,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,7,Affect HS,Shape,Affect HS-Shape,1
23400,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,8,Speed,Pitch,Pitch-Speed,1
23401,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,9,Shape,Affect SC,Affect SC-Shape,1
23402,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,10,Affect HS,Noise,Affect HS-Noise,0
23403,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,11,Shape,Noise,Noise-Shape,1
23404,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,12,Affect SC,Noise,Affect SC-Noise,1
23405,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,13,Affect SC,Color RY,Affect SC-Color RY,1
23406,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,14,Pitch,Shape,Pitch-Shape,0
23407,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,15,Brightness,Affect EB,Affect EB-Brightness,1
23408,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,16,Shape,Pitch,Pitch-Shape,0
23409,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,17,Affect SC,Pitch,Affect SC-Pitch,1
23410,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,18,Noise,Affect PD,Affect PD-Noise,0
23411,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,19,Size,Shape,Shape-Size,0
23412,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,20,Shape,Pitch,Pitch-Shape,0
23413,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,21,Shape,Pitch,Pitch-Shape,0
23414,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,22,Pitch,Brightness,Brightness-Pitch,1
23415,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,23,Affect SC,Shape,Affect SC-Shape,1
23416,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,24,Amp,Affect EB,Affect EB-Amp,1
23417,Simulated,Pitch-Shape-Affect-15,Pitch Shape Affect,25,Pitch,Noise,Noise-Pitch,0
